CSA,indicator,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,20_1
Poppleton/The Terraces/Hollins Market,trees,,13.962763,,,,,,15.295635,,,,
Poppleton/The Terraces/Hollins Market,voted,36.5,,53.352693,,30.616438,,43.479409,,35.811688,,,
Poppleton/The Terraces/Hollins Market,walked,,12.844037,15.511325,22.732769,21.3824,19.953864,17.309813,17.471264,14.644575,11.0861,,
Poppleton/The Terraces/Hollins Market,wlksc,,89.547619,,,,,,87.791,,,,
Sandtown-Winchester/Harlem Park,CSA2010,,,,,,,,,,,,Sandtown-Winchester/Harlem Park
Sandtown-Winchester/Harlem Park,arrest,,,,,107.543415,72.268452,49.207841,,,,,
Sandtown-Winchester/Harlem Park,banks,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Sandtown-Winchester/Harlem Park,biz1_,11.788618,9.049774,10.441767,7.47331,6.22568,8.333333,3.389831,1.948052,2.5,3.571429,,
Sandtown-Winchester/Harlem Park,biz2_,23.577236,16.289593,22.891566,27.758007,17.5097,13.72549,11.864407,17.532468,11.875,6.428571,,
Sandtown-Winchester/Harlem Park,biz4_,33.739837,29.864253,37.349398,42.704626,40.856,33.0,22.59887,23.376623,18.75,14.285714,,
Sandtown-Winchester/Harlem Park,bkln,,,0.549385,,,,,,,,0.116212,
Sandtown-Winchester/Harlem Park,busload,,,,,,,,282.291,424.968,,,
Sandtown-Winchester/Harlem Park,clogged,5.236305,7.92159,12.889366,8.592911,4.095059,1.745435,2.752417,3.423738,2.886681,3.088077,3.423738,
Sandtown-Winchester/Harlem Park,cmos,,30.0,,,74.0,,,,,,,
Sandtown-Winchester/Harlem Park,comprop,190.0,192.0,188.0,189.0,190.0,190.0,191.0,191.0,191.0,194.0,,
Sandtown-Winchester/Harlem Park,crehab,14.210526,22.395833,7.446809,2.645503,3.684211,11.052632,11.518325,15.183246,5.759162,8.247423,,
Sandtown-Winchester/Harlem Park,dirtyst,157.693341,152.658432,205.491407,128.826531,111.237916,110.029538,89.218582,120.972073,84.989259,130.907626,95.663265,
Sandtown-Winchester/Harlem Park,elheat,,27.402863,26.845018,27.007299,26.6628,25.19899,23.969525,22.360515,21.024735,22.136051,,
Sandtown-Winchester/Harlem Park,hcvhouse,,,,,78.129713,81.171803,84.200568,88.978766,81.939228,78.088186,,
Sandtown-Winchester/Harlem Park,heatgas,,66.926938,66.457565,66.198765,65.7991,67.054941,68.919711,70.450644,72.835689,72.612453,,
Sandtown-Winchester/Harlem Park,hfai,,,9.393939,,,9.14,,,,,,
Sandtown-Winchester/Harlem Park,kra,,,,,,,50.0,36.969697,,,,
Sandtown-Winchester/Harlem Park,nohhint,,,,,,,,37.875536,39.863074,38.843341,,
Sandtown-Winchester/Harlem Park,novhcl,,59.732292,58.892989,58.188284,56.3331,56.998641,56.085173,56.652361,57.243816,60.425438,,
Sandtown-Winchester/Harlem Park,numbus,246.0,221.0,249.0,281.0,257.0,204.0,177.0,154.0,160.0,140.0,,
Sandtown-Winchester/Harlem Park,palg1,,,,,,4.71698,5.98802,4.61538,,,,
Sandtown-Winchester/Harlem Park,palg2,,,,,,0.0,1.76991,2.0,,,,
Sandtown-Winchester/Harlem Park,pmath3,,,,,,14.9533,8.33333,12.3596,,,,
Sandtown-Winchester/Harlem Park,pmath5,,,,,,5.64103,4.65116,9.31677,,,,
Sandtown-Winchester/Harlem Park,pmath8,,,,,,3.24675,3.31126,1.62602,,,,
Sandtown-Winchester/Harlem Park,prbprl,,,,10.374457,,,,,,,,
Sandtown-Winchester/Harlem Park,pread3,,,,,,12.6168,3.92157,8.09249,,,,
Sandtown-Winchester/Harlem Park,pread5,,,,,,7.65306,5.84795,9.09091,,,,
Sandtown-Winchester/Harlem Park,pread8,,,,,,6.66667,8.44156,9.09091,,,,
Sandtown-Winchester/Harlem Park,pubtran,,41.836293,42.691271,42.941176,43.7462,46.665273,43.589198,44.746333,43.699871,41.526846,,
Sandtown-Winchester/Harlem Park,regvote,79.649059,,75.723589,,75.795948,,77.333575,,74.538712,,,
Sandtown-Winchester/Harlem Park,smlbus,238.0,214.0,240.0,266.0,239.0,192.0,166.0,142.0,148.0,125.0,,
Sandtown-Winchester/Harlem Park,trees,,15.421205,,,,,,16.169183,,,,
Sandtown-Winchester/Harlem Park,voted,35.0,,49.023155,,29.73747,,40.050651,,31.367552,,,
Sandtown-Winchester/Harlem Park,walked,,5.478562,3.628447,2.509804,2.43706,4.432365,4.401446,2.981486,4.605433,4.670022,,
Sandtown-Winchester/Harlem Park,wlksc,,72.741935,,,,,,80.839,,,,
South Baltimore,CSA2010,,,,,,,,,,,,South Baltimore
South Baltimore,arrest,,,,,21.295165,10.123931,4.214799,,,,,
South Baltimore,banks,,0.450005,0.468311,0.468311,0.468311,0.624415,0.624415,0.624415,0.624415,0.312207,,
South Baltimore,biz1_,8.196721,6.355932,6.976744,6.779661,4.98221,7.272727,5.243446,3.358209,5.415163,5.405405,,
South Baltimore,biz2_,17.622951,11.864407,17.054264,26.101695,14.5907,15.0,20.599251,22.38806,16.967509,12.612613,,
South Baltimore,biz4_,32.786885,28.389831,29.069767,42.033898,42.7046,40.0,33.707865,33.955224,26.714801,23.873874,,
South Baltimore,bkln,,,1.622606,,,,,,,,3.553599,
South Baltimore,busload,,,,,,,,98.1892,52.382,,,
South Baltimore,clogged,5.400054,4.320043,4.839213,5.151421,2.965969,4.68311,4.058695,4.839213,6.088042,4.68311,4.214799,
South Baltimore,cmos,,6.0,,,1.0,,,,,,,
South Baltimore,comprop,251.0,252.0,260.0,258.0,255.0,255.0,252.0,253.0,253.0,249.0,,
South Baltimore,crehab,25.896414,30.555556,21.538462,21.705426,24.313725,43.529412,36.904762,38.735178,30.039526,32.53012,,
South Baltimore,dirtyst,15.840158,19.530195,28.254761,34.1867,32.001249,36.996566,25.913206,29.50359,18.732438,30.128005,16.546987,
South Baltimore,elheat,,19.782609,17.620843,19.558155,22.028,22.704715,27.009744,30.649112,34.376795,36.778639,,
South Baltimore,hcvhouse,,,,,14.423077,7.692308,8.086253,7.712082,5.598321,6.241331,,
South Baltimore,heatgas,,69.963768,74.665752,75.406108,73.4266,73.759305,69.031669,65.829761,61.688685,59.173127,,
South Baltimore,hfai,,,18.083333,,,14.0,,,,,,
South Baltimore,kra,,,,,,,72.727273,70.588235,,,,
South Baltimore,nohhint,,,,,,,,7.899571,6.031017,4.708585,,
South Baltimore,novhcl,,7.789855,8.433322,9.909032,10.1399,8.37469,7.704019,6.062462,4.27915,4.335343,,
South Baltimore,numbus,244.0,236.0,258.0,295.0,281.0,220.0,267.0,268.0,277.0,222.0,,
South Baltimore,palg1,,,,,,0.0,25.0,30.0,,,,
South Baltimore,palg2,,,,,,16.6667,20.0,42.8571,,,,
South Baltimore,pmath3,,,,,,52.7778,53.3333,68.9655,,,,
South Baltimore,pmath5,,,,,,25.9259,40.0,46.6667,,,,
South Baltimore,pmath8,,,,,,28.5714,7.69231,22.2222,,,,
South Baltimore,prbprl,,,,1.69314,,,,,,,,
South Baltimore,pread3,,,,,,44.4444,34.7826,62.069,,,,
South Baltimore,pread5,,,,,,40.7407,30.0,46.1538,,,,
South Baltimore,pread8,,,,,,43.75,37.5,46.1538,,,,
South Baltimore,pubtran,,6.672546,5.437045,3.59745,4.46056,5.189076,6.169213,6.097319,6.930693,6.823942,,
South Baltimore,regvote,76.488043,,76.92442,,92.511782,,99.354166,,102.705533,,,
South Baltimore,smlbus,227.0,223.0,237.0,267.0,251.0,195.0,241.0,239.0,244.0,186.0,,
South Baltimore,trees,,4.964554,,,,,,5.814466,,,,
South Baltimore,voted,46.6,,56.624193,,41.54717,,70.884971,,59.670292,,,
South Baltimore,walked,,9.20047,8.662851,7.900729,6.43815,5.168067,4.719937,5.481629,7.12483,8.403198,,
South Baltimore,wlksc,,44.625,,,,,,47.26,,,,
Southeastern,CSA2010,,,,,,,,,,,,Southeastern
Southeastern,arrest,,,,,84.978184,54.435903,48.242812,,,,,
Southeastern,banks,,0.479233,0.638978,0.479233,0.638978,0.798722,0.798722,0.798722,0.798722,0.798722,,
Southeastern,biz1_,6.958763,8.716707,6.074766,3.649635,7.78302,5.250597,5.555556,5.159705,11.670481,4.326923,,
Southeastern,biz2_,17.783505,17.191283,17.28972,18.734793,18.3962,14.319809,14.7343,20.39312,22.654462,18.269231,,
Southeastern,biz4_,32.216495,33.171913,32.009346,35.036496,40.0943,36.0,29.951691,33.660934,28.375286,24.759615,,
Southeastern,bkln,,,3.455804,,,,,,,,3.016059,
Southeastern,busload,,,,,,,,372.045,453.858,,,
Southeastern,clogged,10.223642,7.98722,5.591054,7.028754,4.153355,5.43131,4.313099,6.070288,5.271565,5.43131,7.507987,
Southeastern,cmos,,2.0,,,2.0,,,,,,,
Southeastern,comprop,429.0,429.0,434.0,434.0,438.0,438.0,447.0,466.0,466.0,454.0,,
Southeastern,crehab,10.955711,13.519814,16.820276,32.949309,22.83105,15.296804,17.673378,18.669528,22.103004,20.92511,,
Southeastern,dirtyst,27.955272,25.239617,30.990415,24.920128,29.073482,25.71885,30.031949,38.817891,31.948882,56.389776,50.638978,
Southeastern,elheat,,16.179498,17.931327,19.627329,19.0616,24.561404,26.669696,27.982063,26.981982,26.570916,,
Southeastern,hcvhouse,,,,,106.140351,113.42155,101.398601,92.060811,135.92233,127.641589,,
Southeastern,heatgas,,76.245368,75.074184,74.782609,75.1152,69.77058,67.696502,65.201794,63.243243,64.27289,,
Southeastern,hfai,,,7.166667,,,12.318182,,,,,,
Southeastern,kra,,,,,,,27.5,41.428571,,,,
Southeastern,nohhint,,,,,,,,30.269058,23.873874,23.833034,,
Southeastern,novhcl,,34.952655,34.972446,34.492754,33.473,29.329735,27.351204,28.340807,32.882883,31.956912,,
Southeastern,numbus,388.0,413.0,428.0,411.0,424.0,419.0,414.0,407.0,437.0,416.0,,
Southeastern,palg1,,,,,,2.7027,10.6061,6.77966,,,,
Southeastern,palg2,,,,,,6.25,5.40541,6.06061,,,,
Southeastern,pmath3,,,,,,21.1111,19.1304,20.2381,,,,
Southeastern,pmath5,,,,,,9.09091,7.29167,16.2791,,,,
Southeastern,pmath8,,,,,,4.54545,5.35714,8.06452,,,,
Southeastern,prbprl,,,,4.591731,,,,,,,,
Southeastern,pread3,,,,,,17.9775,7.01754,7.31707,,,,
Southeastern,pread5,,,,,,7.57576,9.57447,10.9375,,,,
Southeastern,pread8,,,,,,10.4478,15.0,10.9375,,,,
Southeastern,pubtran,,23.342596,16.936603,14.088398,16.2847,12.72047,10.806175,12.520325,11.320755,14.532872,,
Southeastern,regvote,59.734054,,55.537087,,57.365469,,60.024935,,57.510908,,,
Southeastern,smlbus,353.0,381.0,392.0,378.0,389.0,381.0,375.0,371.0,403.0,375.0,,
Southeastern,trees,,4.9158,,,,,,5.083764,,,,
Southeastern,voted,33.8,,30.376065,,27.77979,,30.064409,,33.16474,,,
Southeastern,walked,,5.756252,6.848681,7.458564,6.58216,5.130946,3.430532,2.493225,2.447731,3.114187,,
Southeastern,wlksc,,25.80625,,,,,,30.09,,,,
Southern Park Heights,CSA2010,,,,,,,,,,,,Southern Park Heights
Southern Park Heights,arrest,,,,,47.087477,26.486706,15.507377,,,,,
Southern Park Heights,banks,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Southern Park Heights,biz1_,9.359606,8.510638,10.294118,8.119658,7.45614,7.407407,0.613497,2.898551,5.91716,5.298013,,
Southern Park Heights,biz2_,21.182266,15.957447,21.078431,25.641026,17.5439,15.740741,10.429448,11.594203,12.426036,10.596026,,
Southern Park Heights,biz4_,36.453202,31.914894,34.313725,38.034188,39.0351,34.0,24.539877,25.362319,20.118343,17.218543,,
Southern Park Heights,bkln,,,2.010255,,,,,,,,3.229954,
Southern Park Heights,busload,,,,,,,,334.161,381.242,,,
Southern Park Heights,clogged,2.55947,6.248118,7.527853,8.807588,3.011141,2.785306,2.408913,2.785306,2.860584,3.462812,3.613369,
Southern Park Heights,cmos,,16.0,,,21.0,,,,,,,
Southern Park Heights,comprop,179.0,180.0,180.0,177.0,175.0,175.0,173.0,173.0,173.0,174.0,,
Southern Park Heights,crehab,6.703911,5.555556,3.888889,6.214689,5.714286,9.714286,8.092486,13.294798,4.624277,4.597701,,
Southern Park Heights,dirtyst,77.913279,84.838904,108.852755,67.374285,54.275821,59.545318,41.854863,63.00813,48.404095,66.470942,51.264679,
Southern Park Heights,elheat,,23.91031,22.111388,25.499584,22.8395,21.152229,22.028559,20.45738,22.1315,27.144101,,
Southern Park Heights,hcvhouse,,,,,158.018868,156.324991,139.115646,132.193357,123.504688,117.58794,,
Southern Park Heights,heatgas,,64.794635,66.230258,62.905912,68.8683,72.371741,71.860563,72.058212,71.100129,65.585546,,
Southern Park Heights,hfai,,,11.722222,,,10.3,,,,,,
Southern Park Heights,kra,,,,,,,35.329341,33.088235,,,,
Southern Park Heights,nohhint,,,,,,,,36.652807,35.259991,34.109708,,
Southern Park Heights,novhcl,,43.692372,41.687448,43.068276,45.0823,43.439865,45.065099,49.93763,54.641169,51.088376,,
Southern Park Heights,numbus,203.0,188.0,204.0,234.0,228.0,216.0,163.0,138.0,169.0,151.0,,
Southern Park Heights,palg1,,,,,,4.12371,4.13223,3.44828,,,,
Southern Park Heights,palg2,,,,,,6.81818,3.40909,4.41176,,,,
Southern Park Heights,pmath3,,,,,,7.36196,13.6585,11.5607,,,,
Southern Park Heights,pmath5,,,,,,2.68456,9.85915,8.27068,,,,
Southern Park Heights,pmath8,,,,,,3.87597,9.00901,3.9604,,,,
Southern Park Heights,prbprl,,,,9.072458,,,,,,,,
Southern Park Heights,pread3,,,,,,11.0429,9.40594,7.51445,,,,
Southern Park Heights,pread5,,,,,,8.72483,9.15493,4.34783,,,,
Southern Park Heights,pread8,,,,,,4.54545,14.0351,4.34783,,,,
Southern Park Heights,pubtran,,36.591417,34.678692,34.961205,35.7246,33.024251,35.252153,37.030175,38.772077,36.042312,,
Southern Park Heights,regvote,79.754414,,73.827887,,79.054191,,80.23138,,80.911305,,,
Southern Park Heights,smlbus,196.0,181.0,197.0,224.0,217.0,205.0,155.0,132.0,160.0,146.0,,
Southern Park Heights,trees,,29.548955,,,,,,29.143531,,,,
Southern Park Heights,voted,38.0,,49.167851,,30.564827,,43.14999,,33.839207,,,
Southern Park Heights,walked,,3.001737,3.810598,3.514377,4.44444,4.089396,3.837638,1.720487,2.607233,1.21259,,
Southern Park Heights,wlksc,,53.182609,,,,,,60.765,,,,
Southwest Baltimore,CSA2010,,,,,,,,,,,,Southwest Baltimore
Southwest Baltimore,arrest,,,,,147.347439,106.102423,56.024602,,,,,
Southwest Baltimore,banks,,0.0,0.055913,0.055913,0.055913,0.055913,0.055913,0.055913,0.055913,0.055913,,
Southwest Baltimore,biz1_,9.292035,10.859729,8.995816,7.707129,6.77966,7.94702,2.222222,7.430341,5.753425,5.029586,,
Southwest Baltimore,biz2_,20.575221,18.552036,23.849372,24.277457,17.7966,14.128035,10.277778,18.266254,16.986301,10.650888,,
Southwest Baltimore,biz4_,33.40708,34.38914,36.610879,43.159923,41.9492,33.0,23.333333,26.625387,22.465753,20.118343,,
Southwest Baltimore,bkln,,,0.753358,,,,,,,,2.696755,
Southwest Baltimore,busload,,,,,,,,418.563,615.505,,,
Southwest Baltimore,clogged,5.423539,8.890131,9.337434,12.07716,3.298854,3.187028,2.963377,4.696673,4.64076,3.354767,3.969807,
Southwest Baltimore,cmos,,102.0,,,101.0,,,,,,,
Southwest Baltimore,comprop,700.0,698.0,697.0,697.0,648.0,648.0,648.0,647.0,647.0,643.0,,
Southwest Baltimore,crehab,3.0,3.581662,3.730273,1.578192,3.549383,2.932099,2.777778,5.718702,3.863988,4.976672,,
Southwest Baltimore,dirtyst,253.564439,195.471065,217.948001,152.753704,134.078837,187.140062,185.071289,248.53229,133.967011,182.107912,168.18563,
Southwest Baltimore,elheat,,22.715099,24.987303,28.480138,31.0391,32.14168,29.747982,30.863347,31.459124,32.572763,,
Southwest Baltimore,hcvhouse,,,,,139.215686,134.869211,120.398955,114.46819,105.447276,101.292535,,
Southwest Baltimore,heatgas,,68.078339,64.584391,61.364421,61.009,60.230643,62.18086,62.381527,62.901,60.977363,,
Southwest Baltimore,hfai,,,10.265306,,,8.921053,,,,,,
Southwest Baltimore,kra,,,,,,,34.558824,34.358974,,,,
Southwest Baltimore,nohhint,,,,,,,,37.032569,31.61435,30.25512,,
Southwest Baltimore,novhcl,,48.493472,52.243101,54.17962,52.8232,54.299835,55.575688,55.178356,53.656433,54.940711,,
Southwest Baltimore,numbus,452.0,442.0,478.0,519.0,472.0,453.0,360.0,323.0,365.0,338.0,,
Southwest Baltimore,palg1,,,,,,4.58015,5.18135,5.30973,,,,
Southwest Baltimore,palg2,,,,,,4.47761,0.79365,1.72414,,,,
Southwest Baltimore,pmath3,,,,,,14.8289,9.83607,16.0643,,,,
Southwest Baltimore,pmath5,,,,,,6.78733,8.25688,10.0,,,,
Southwest Baltimore,pmath8,,,,,,3.41463,4.06091,3.92157,,,,
Southwest Baltimore,prbprl,,,,11.131555,,,,,,,,
Southwest Baltimore,pread3,,,,,,14.4487,6.17284,6.82731,,,,
Southwest Baltimore,pread5,,,,,,9.04977,5.93607,11.875,,,,
Southwest Baltimore,pread8,,,,,,7.47664,5.31401,11.875,,,,
Southwest Baltimore,pubtran,,32.993655,38.179121,35.644389,34.2926,33.992606,34.258052,35.255906,33.627157,35.619131,,
Southwest Baltimore,regvote,70.09353,,70.499847,,66.942656,,69.457221,,66.82766,,,
Southwest Baltimore,smlbus,443.0,431.0,465.0,500.0,449.0,429.0,345.0,306.0,346.0,315.0,,
Southwest Baltimore,trees,,14.126834,,,,,,15.160543,,,,
Southwest Baltimore,voted,33.4,,41.199019,,27.977554,,34.145967,,29.597339,,,
Southwest Baltimore,walked,,5.460488,5.766735,8.390589,7.56318,8.83549,10.109849,8.661417,7.670668,9.063114,,
Southwest Baltimore,wlksc,,77.352201,,,,,,81.352,,,,
The Waverlies,CSA2010,,,,,,,,,,,,The Waverlies
The Waverlies,arrest,,,,,28.798411,20.357498,14.575003,,,,,
The Waverlies,banks,,0.0,0.0,0.0,0.0,0.128982,0.257965,0.128982,0.128982,0.128982,,
The Waverlies,biz1_,4.705882,9.146341,9.782609,6.467662,4.92611,5.928854,2.39521,7.97546,4.046243,1.970443,,
The Waverlies,biz2_,18.235294,15.243902,21.195652,22.885572,13.7931,13.438735,11.976048,22.699386,17.919075,7.881773,,
The Waverlies,biz4_,33.529412,32.926829,36.413043,39.800995,44.335,33.0,24.550898,33.742331,26.011561,18.719212,,
The Waverlies,bkln,,,2.17296,,,,,,,,2.941412,
The Waverlies,busload,,,,,,,,779.311,713.688,,,
The Waverlies,clogged,8.125887,11.221463,9.931639,6.965046,3.095576,3.224558,2.321682,3.482523,3.740488,4.385399,4.256417,
The Waverlies,cmos,,9.0,,,10.0,,,,,,,
The Waverlies,comprop,172.0,172.0,173.0,173.0,172.0,172.0,174.0,174.0,174.0,174.0,,
The Waverlies,crehab,6.395349,6.395349,6.936416,10.982659,13.953488,4.069767,6.321839,4.597701,3.448276,9.195402,,
The Waverlies,dirtyst,84.225461,80.742938,87.321037,49.658197,59.718819,68.231652,54.043596,75.84161,44.111957,87.063072,54.559525,
The Waverlies,elheat,,20.089286,23.751987,24.746193,27.9257,27.938343,28.983727,28.497251,30.859981,29.283489,,
The Waverlies,hcvhouse,,,,,182.879377,198.642813,171.396772,156.851954,143.495254,145.577396,,
The Waverlies,heatgas,,65.401786,64.960254,65.133249,62.6316,63.00578,62.726435,62.981063,61.65787,60.965732,,
The Waverlies,hfai,,,15.1,,,10.8,,,,,,
The Waverlies,kra,,,,,,,38.75,32.894737,,,,
The Waverlies,nohhint,,,,,,,,26.572999,23.998758,19.844237,,
The Waverlies,novhcl,,38.265306,40.699523,39.498731,39.5975,39.017341,39.177157,38.087966,37.876436,37.28972,,
The Waverlies,numbus,170.0,164.0,184.0,201.0,203.0,253.0,167.0,163.0,173.0,203.0,,
The Waverlies,palg1,,,,,,2.08333,14.7059,6.25,,,,
The Waverlies,palg2,,,,,,3.44828,5.88235,7.84314,,,,
The Waverlies,pmath3,,,,,,9.78261,14.4444,20.2532,,,,
The Waverlies,pmath5,,,,,,7.07071,11.4943,7.86517,,,,
The Waverlies,pmath8,,,,,,5.7971,4.16667,4.34783,,,,
The Waverlies,prbprl,,,,5.892089,,,,,,,,
The Waverlies,pread3,,,,,,14.1304,8.98876,13.9241,,,,
The Waverlies,pread5,,,,,,9.09091,7.95455,14.2857,,,,
The Waverlies,pread8,,,,,,8.23529,14.5631,14.2857,,,,
The Waverlies,pubtran,,24.04238,27.010982,25.912627,25.9409,27.909811,28.650307,24.701079,24.506782,24.58256,,
The Waverlies,regvote,87.156571,,87.686197,,88.695796,,90.880501,,92.85005,,,
The Waverlies,smlbus,163.0,157.0,175.0,191.0,190.0,240.0,150.0,149.0,162.0,188.0,,
The Waverlies,trees,,19.817388,,,,,,20.502351,,,,
The Waverlies,voted,46.9,,60.228401,,39.111775,,56.272757,,48.752228,,,
The Waverlies,walked,,3.422983,2.641733,2.513465,3.85061,4.082876,4.631902,5.249344,5.456227,7.173779,,
The Waverlies,wlksc,,76.567901,,,,,,73.21,,,,
Upton/Druid Heights,CSA2010,,,,,,,,,,,,Upton/Druid Heights
Upton/Druid Heights,arrest,,,,,103.302402,69.323144,57.822471,,,,,
Upton/Druid Heights,banks,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Upton/Druid Heights,biz1_,9.872611,8.724832,5.592105,6.333333,7.44337,7.81759,3.070175,3.827751,4.8583,3.007519,,
Upton/Druid Heights,biz2_,19.745223,14.765101,16.776316,24.0,13.9159,14.332248,12.280702,16.746411,14.979757,9.022556,,
Upton/Druid Heights,biz4_,28.343949,27.516779,28.289474,37.0,36.5696,29.0,21.052632,23.444976,21.862348,17.293233,,
Upton/Druid Heights,bkln,,,0.726659,,,,,,,,0.000173,
Upton/Druid Heights,busload,,,,,,,,301.682,565.849,,,
Upton/Druid Heights,clogged,2.009377,4.437374,6.188358,6.381744,1.25701,1.740476,2.223941,3.577645,3.384258,3.190872,4.254496,
Upton/Druid Heights,cmos,,106.0,,,80.0,,,,,,,
Upton/Druid Heights,comprop,315.0,312.0,312.0,312.0,312.0,312.0,314.0,313.0,313.0,312.0,,
Upton/Druid Heights,crehab,7.619048,6.089744,4.166667,8.653846,8.333333,6.089744,2.866242,10.86262,3.833866,11.538462,,
Upton/Druid Heights,dirtyst,52.076356,58.858004,76.774318,70.682653,73.003288,76.967705,55.018372,64.687681,43.898666,83.542835,68.748791,
Upton/Druid Heights,elheat,,35.785477,36.61189,38.498212,36.3288,37.948972,37.680798,34.924803,33.45464,34.424941,,
Upton/Druid Heights,hcvhouse,,,,,117.916428,120.632027,106.825834,99.035933,105.28042,114.467942,,
Upton/Druid Heights,heatgas,,54.50878,53.383277,53.253874,55.4277,55.239039,56.034913,60.515636,61.528464,61.095101,,
Upton/Druid Heights,hfai,,,9.805556,,,8.45,,,,,,
Upton/Druid Heights,kra,,,,,,,33.526012,31.205674,,,,
Upton/Druid Heights,nohhint,,,,,,,,38.983051,35.378217,31.595494,,
Upton/Druid Heights,novhcl,,63.573802,65.635573,68.438617,67.5054,66.361159,62.618454,59.226546,55.965688,57.139114,,
Upton/Druid Heights,numbus,314.0,298.0,304.0,300.0,309.0,307.0,228.0,209.0,247.0,266.0,,
Upton/Druid Heights,palg1,,,,,,5.81395,4.49438,4.06504,,,,
Upton/Druid Heights,palg2,,,,,,5.40541,2.43902,1.42857,,,,
Upton/Druid Heights,pmath3,,,,,,6.66667,12.8049,8.64198,,,,
Upton/Druid Heights,pmath5,,,,,,2.5,3.16456,8.25688,,,,
Upton/Druid Heights,pmath8,,,,,,1.0,1.7094,2.91262,,,,
Upton/Druid Heights,prbprl,,,,8.433406,,,,,,,,
Upton/Druid Heights,pread3,,,,,,11.3333,6.06061,7.40741,,,,
Upton/Druid Heights,pread5,,,,,,5.0,4.43038,4.42478,,,,
Upton/Druid Heights,pread8,,,,,,1.90476,5.51181,4.42478,,,,
Upton/Druid Heights,pubtran,,38.435082,41.676792,36.457473,38.8034,40.838939,33.822025,31.610276,34.514687,33.85103,,
Upton/Druid Heights,regvote,79.066594,,80.963428,,73.212336,,77.497274,,78.670852,,,
Upton/Druid Heights,smlbus,301.0,287.0,270.0,268.0,281.0,280.0,204.0,185.0,226.0,236.0,,
Upton/Druid Heights,trees,,14.457228,,,,,,15.516237,,,,
Upton/Druid Heights,voted,35.2,,52.893013,,30.512582,,40.829694,,34.06765,,,
Upton/Druid Heights,walked,,5.631986,7.573917,8.298927,7.82051,9.062129,7.262189,9.680451,9.003831,10.110935,,
Upton/Druid Heights,wlksc,,83.727273,,,,,,86.5,,,,
Washington Village/Pigtown,CSA2010,,,,,,,,,,,,Washington Village/Pigtown
Washington Village/Pigtown,arrest,,,,,129.514608,106.970324,59.967291,,,,,
Washington Village/Pigtown,banks,,0.363438,0.363438,0.0,0.363438,0.545157,0.545157,0.545157,0.545157,0.363438,,
Washington Village/Pigtown,biz1_,8.0,5.263158,9.536785,4.859335,6.87831,4.790419,4.347826,3.389831,4.320988,5.405405,,
Washington Village/Pigtown,biz2_,14.857143,11.455108,20.708447,21.227621,12.4339,12.57485,13.664596,16.271186,15.432099,11.148649,,
Washington Village/Pigtown,biz4_,28.285714,26.006192,31.06267,38.107417,37.8307,30.0,23.291925,24.067797,22.839506,20.945946,,
Washington Village/Pigtown,bkln,,,0.4831,,,,,,,,6.20289,
Washington Village/Pigtown,busload,,,,,,,,597.674,625.141,,,
Washington Village/Pigtown,clogged,6.723605,9.449391,10.903144,14.537525,11.811739,7.632201,7.450482,6.360167,9.085953,7.087043,8.540796,
Washington Village/Pigtown,cmos,,15.0,,,9.0,,,,,,,
Washington Village/Pigtown,comprop,342.0,341.0,338.0,329.0,331.0,331.0,332.0,332.0,332.0,332.0,,
Washington Village/Pigtown,crehab,14.619883,15.249267,13.609467,25.835866,24.773414,17.220544,17.771084,17.771084,24.39759,22.289157,,
Washington Village/Pigtown,dirtyst,193.167363,206.432855,225.513356,183.536253,180.26531,176.812648,157.913865,208.795203,146.829002,219.880065,125.204434,
Washington Village/Pigtown,elheat,,24.174312,21.843155,29.556226,31.9896,34.490532,39.360771,36.880072,35.692575,36.619109,,
Washington Village/Pigtown,hcvhouse,,,,,276.068376,294.225481,256.077796,268.333333,250.814332,285.714286,,
Washington Village/Pigtown,heatgas,,67.018349,69.694284,63.07626,61.5085,61.271416,56.47986,58.926961,60.052106,59.230437,,
Washington Village/Pigtown,hfai,,,9.805556,,,9.0,,,,,,
Washington Village/Pigtown,kra,,,,,,,49.122807,42.105263,,,,
Washington Village/Pigtown,nohhint,,,,,,,,23.219116,16.717325,14.742758,,
Washington Village/Pigtown,novhcl,,22.293578,26.805494,28.608358,28.8253,30.162308,33.581436,30.748422,29.526704,26.761781,,
Washington Village/Pigtown,numbus,350.0,323.0,367.0,391.0,378.0,334.0,322.0,295.0,324.0,296.0,,
Washington Village/Pigtown,palg1,,,,,,18.9189,4.34783,9.7561,,,,
Washington Village/Pigtown,palg2,,,,,,0.0,21.2121,5.26316,,,,
Washington Village/Pigtown,pmath3,,,,,,13.3333,30.0,16.3265,,,,
Washington Village/Pigtown,pmath5,,,,,,4.7619,12.2449,25.0,,,,
Washington Village/Pigtown,pmath8,,,,,,4.65116,2.38095,3.125,,,,
Washington Village/Pigtown,prbprl,,,,6.878307,,,,,,,,
Washington Village/Pigtown,pread3,,,,,,15.0,9.67742,14.2857,,,,
Washington Village/Pigtown,pread5,,,,,,4.7619,7.84314,19.5122,,,,
