CSA,indicator,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Sandtown-Winchester/Harlem Park,unempl,12.144497,12.144947,15.162173,13.966272,13.6088,12.775726,11.583455,8.813232,8.390501,8.870281,
Sandtown-Winchester/Harlem Park,unempr,20.072571,22.361331,24.163164,22.739684,22.2188,16.629856,19.531525,15.117001,14.366388,15.314874,
Sandtown-Winchester/Harlem Park,wstud,0.596359,0.51,0.48,0.42,0.37,0.5,0.57,0.923226,,1.561629,1.342282
South Baltimore,Fastfd,,0.720007,,1.260013,,,,,0.900009,,
South Baltimore,aastud,11.03896,7.35,8.89,8.18,7.03,7.14,8.4,8.4,,8.727273,10.544218
South Baltimore,abse,15.90909,5.0,7.8947,11.2676,7.947,7.2727,7.2727,5.780347,,5.063291,
South Baltimore,abshs,42.10526,34.920635,33.3333,27.2727,36.0,31.25,33.333333,34.375,,25.581395,
South Baltimore,absmd,27.27273,20.37037,21.875,16.3636,20.0,16.9811,7.2727,11.111111,,14.864865,
South Baltimore,artevnt,,,,,1.404933,2.341555,2.653762,2.965969,3.278177,2.185451,0.780518
South Baltimore,bahigher,,51.789079,55.566445,57.96604,60.11,63.406725,69.524743,70.548286,73.518995,76.021314,
South Baltimore,birthwt,95.145631,91.666667,94.852941,94.285714,92.857143,93.75,95.333333,91.489362,96.350365,94.262295,
South Baltimore,caracc,,37.308773,33.406182,,,60.099906,56.665626,53.387449,51.514205,56.665626,37.464877
South Baltimore,caslt,,49.953169,48.236029,,,28.098658,29.971901,28.254761,20.761786,19.044646,14.205432
South Baltimore,compl,87.5,81.82,84.21053,75.0,90.909091,76.923077,88.888889,83.333333,,83.333333,100.0
South Baltimore,drop,2.92887,4.761905,3.174603,3.636364,8.0,6.25,4.761905,0.0,,,
South Baltimore,ebll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
South Baltimore,empl,67.1,70.366777,81.38449,83.799512,83.7197,84.804431,86.644628,86.161532,86.52181,86.122516,
South Baltimore,farms,59.415584,63.72,55.24,57.575758,,,,,,,
South Baltimore,fastfd,,,,,,,,,,1.29,
South Baltimore,gunhom,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
South Baltimore,hsaalg,54.83871,33.333333,26.67,46.153846,33.333333,,,,,,
South Baltimore,hsabio,47.619048,44.444444,50.0,73.333333,86.666667,,,,,,
South Baltimore,hsaeng,53.571429,47.619048,57.14,58.333333,87.5,,,,,,
South Baltimore,hsagov,72.222222,57.142857,,72.727273,81.818182,,,,,,
South Baltimore,hsattend,76.0,63.0,63.0,55.0,50.0,48.0,42.0,32.0,,43.0,36.0
South Baltimore,hstud,3.896104,5.43,2.86,2.12,2.73,1.5038,3.0534,2.0,,3.636364,6.462585
South Baltimore,lesshs,,15.850177,12.583301,12.156792,10.59,8.892302,7.137024,8.530727,7.72698,7.734539,
South Baltimore,libcard,,246.175461,210.739931,175.304402,299.719013,314.236653,297.065251,249.453637,263.65907,311.738995,
South Baltimore,lifexp,,74.869459,74.95592,75.776494,77.128362,76.691306,76.866923,77.1,77.344143,,
South Baltimore,liquor,,2.185451,3.590384,2.029347,3.278177,3.278177,3.278177,3.27818,3.278177,2.965969,
South Baltimore,math3,100.0,96.0,94.44,86.206897,82.608696,,,,,,
South Baltimore,math5,81.818182,73.91,100.0,89.473684,57.894737,,,,,,
South Baltimore,math8,45.0,58.33,73.33,58.823529,50.0,,,,,,
South Baltimore,mort1_,,5.714286,5.244755,4.8,1.577287,1.481481,1.436782,4.279601,2.86944,,
South Baltimore,narc,,37.308773,26.225414,,,14.205432,13.737121,9.990634,4.839213,3.43428,2.497658
South Baltimore,nilf,17.374517,23.908403,11.956963,9.892998,9.68852,9.726549,10.066116,11.490425,10.847901,10.658565,
South Baltimore,overd,,,,,,,,,1.248829,1.092726,1.873244
South Baltimore,prenatal,71.84466,70.454545,80.882353,71.428571,73.809524,71.527778,70.666667,77.304965,83.211679,85.245902,
South Baltimore,publart,,,,,,0.936622,0.936622,0.936622,0.936622,0.936622,0.936622
South Baltimore,read3,94.444444,92.0,88.89,86.206897,86.956522,,,,,,
South Baltimore,read5,86.363636,95.45,86.67,94.736842,94.736842,,,,,,
South Baltimore,read8,75.0,83.33,80.0,82.352941,85.0,,,,,,
South Baltimore,ready,,73.33,92.11,90.47619,,,,,,,
South Baltimore,sclemp,47.916667,50.0,37.037037,68.085106,77.192982,98.484848,98.181818,98.305085,100.0,100.0,
South Baltimore,sclsw,,2.953587,1.244813,0.0,1.226994,0.2849,4.961832,,,0.524934,0.5
South Baltimore,sped,21.103896,16.29393,15.24,11.212121,,,,,,,
South Baltimore,susp,3.030303,2.666667,4.1841,1.984127,,,,,,,
South Baltimore,tanf,,1.55521,1.166407,0.777605,0.451128,0.388802,0.311042,0.699844,0.544323,0.777605,
South Baltimore,teenbir,0.0,30.769231,15.384615,46.153846,15.384615,0.0,0.0,15.384615,0.0,15.384615,
South Baltimore,termbir,97.087379,90.151515,92.647059,95.714286,92.063492,88.888889,88.0,92.198582,92.70073,93.442623,
South Baltimore,unempl,5.9732,5.47254,7.166058,6.30749,6.30206,5.46902,4.082645,1.748543,1.568371,2.151421,
South Baltimore,unempr,7.229247,7.215967,8.159963,7.01901,7.0006,5.789667,4.539607,1.989013,1.780415,2.437209,
South Baltimore,wstud,78.8961,82.43,84.44,86.97,87.89,87.97,85.88,88.4,,90.181818,84.353741
Southeastern,Fastfd,,0.798722,,1.757188,,,,,2.076677,,
Southeastern,aastud,53.95514,52.31,50.94,48.81,48.18,47.33,44.03,36.491935,,33.462282,28.772259
Southeastern,abse,6.906077,13.841808,5.638,4.9046,4.4917,7.0362,7.045,11.741683,,17.5,
Southeastern,abshs,33.89121,49.748744,47.7011,43.1818,44.9198,37.142857,37.552743,50.0,,62.890625,
Southeastern,absmd,10.41667,12.804878,5.4217,5.0279,7.5676,10.5023,13.4884,16.317992,,18.456376,
Southeastern,artevnt,,,,,0.638978,0.479233,0.638978,0.159744,0.159744,0.319489,0.0
Southeastern,bahigher,,7.787067,9.622787,11.116493,12.21,12.483221,15.495808,13.406771,14.153684,10.411376,
Southeastern,birthwt,83.018868,89.108911,89.830508,92.5,89.655172,90.909091,93.38843,92.105263,92.079208,86.861314,
Southeastern,caracc,,79.392971,84.504792,,,150.958466,188.498403,195.207668,191.214058,181.948882,148.083067
Southeastern,caslt,,4.632588,100.479233,,,84.984026,95.047923,96.645367,83.865815,83.865815,77.316294
Southeastern,compl,81.39535,82.0,75.75758,82.35294,72.727273,82.857143,70.731707,65.957447,,77.777778,83.333333
Southeastern,drop,4.95283,2.512563,9.895833,2.840909,1.604278,3.809524,2.531646,5.371901,,2.734375,1.498127
Southeastern,ebll,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
Southeastern,empl,47.8,51.808446,58.00362,57.222222,57.1043,58.175459,58.784,55.96222,56.121868,54.793411,
Southeastern,farms,82.526564,88.58,81.6,88.221971,,,,,,,
Southeastern,fastfd,,,,,,,,,,3.63,
Southeastern,gunhom,,0.0,0.0,0.0,0.319489,0.319489,0.479233,0.638978,0.159744,0.479233,0.479233
Southeastern,hsaalg,21.929825,20.634921,27.78,32.758621,24.0,,,,,,
Southeastern,hsabio,43.478261,43.636364,43.86,42.0,48.837209,,,,,,
Southeastern,hsaeng,38.356164,40.57971,27.78,25.925926,60.0,,,,,,
Southeastern,hsagov,31.746032,26.923077,,37.5,70.0,,,,,,
Southeastern,hsattend,239.0,199.0,174.0,176.0,187.0,210.0,237.0,242.0,,256.0,267.0
Southeastern,hstud,22.19599,24.42,26.3,28.43,30.19,34.8552,38.6293,49.294355,,53.965184,60.918463
Southeastern,lesshs,,36.381461,30.023095,28.263502,31.73,25.288591,25.90344,30.628694,32.58516,31.742001,
Southeastern,libcard,,173.801917,156.070288,130.191693,219.329073,239.776358,215.814696,184.664537,201.597444,199.201278,
Southeastern,lifexp,,73.498256,74.024427,72.305385,73.809183,72.730065,72.427088,71.4,72.103623,,
Southeastern,liquor,,2.555911,2.396166,2.555911,2.555911,2.555911,2.555911,2.39617,2.396166,2.396166,
Southeastern,math3,79.411765,72.31,66.67,87.5,45.238095,,,,,,
Southeastern,math5,88.135593,56.14,70.15,69.354839,33.928571,,,,,,
Southeastern,math8,53.571429,53.33,51.16,52.272727,29.787234,,,,,,
Southeastern,mort1_,,9.090909,8.976661,8.992806,8.944544,8.880995,6.837607,5.163511,3.565062,,
Southeastern,narc,,42.492013,70.926518,,,48.881789,128.913738,173.642173,130.990415,140.095847,85.942492
Southeastern,nilf,34.15431,41.685189,33.152314,32.272727,33.6305,30.632469,32.544,37.337662,36.361048,37.024035,
Southeastern,overd,,,,,,,,,13.258786,15.814696,11.821086
Southeastern,prenatal,50.943396,55.445545,57.627119,43.333333,49.137931,33.636364,44.628099,54.385965,60.39604,56.20438,
Southeastern,publart,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Southeastern,read3,58.823529,66.15,63.08,73.214286,51.851852,,,,,,
Southeastern,read5,86.440678,66.67,70.77,66.129032,78.181818,,,,,,
Southeastern,read8,73.214286,75.56,69.77,54.545455,57.446809,,,,,,
Southeastern,ready,,68.92,89.87,93.75,,,,,,,
Southeastern,sclemp,85.425101,92.81768,93.209877,94.652406,95.977011,86.982249,98.136646,99.29078,100.0,100.0,
Southeastern,sclsw,,6.276151,6.18705,7.479224,6.932773,8.077994,8.722741,,,5.068383,4.068858
Southeastern,sped,19.244392,17.592593,18.4,16.08154,,,,,,,
Southeastern,susp,5.984252,8.211144,7.544379,4.01662,,,,,,,
Southeastern,tanf,,7.350902,8.807212,7.975035,7.78571,7.905687,5.617198,4.230236,5.131761,6.934813,
Southeastern,teenbir,67.961165,67.961165,43.68932,53.398058,63.106796,48.543689,38.834951,33.980583,33.980583,33.980583,
Southeastern,termbir,83.018868,89.108911,88.135593,94.166667,87.931034,88.181818,85.123967,92.982456,94.059406,87.591241,
Southeastern,unempl,4.171902,6.183067,9.231963,10.505051,8.94111,11.192072,8.96,6.316411,7.517084,8.182555,
Southeastern,unempr,6.335878,10.662021,13.901869,15.680362,13.5378,14.291031,13.282732,10.14218,11.812081,12.993139,
Southeastern,wstud,18.65407,21.18,20.52,20.05,18.74,15.48,15.16,11.995968,,11.992263,9.372071
Southern Park Heights,Fastfd,,0.752785,,0.52695,,,,,0.602228,,
Southern Park Heights,aastud,97.83439,98.5,97.91,97.27,96.72,96.72,96.15,96.356275,,95.072115,94.520548
Southern Park Heights,abse,14.40281,19.084967,18.1477,16.5904,23.2584,24.9455,22.7129,27.636364,,36.598639,
Southern Park Heights,abshs,47.05189,45.028409,45.3313,39.9421,43.5535,45.33107,40.766551,58.383838,,54.618474,
Southern Park Heights,absmd,14.52282,18.918919,13.4884,18.2222,18.1619,23.4763,22.3214,22.249389,,26.218097,
Southern Park Heights,artevnt,,,,,0.752785,0.677507,0.677507,0.677507,0.903342,1.053899,0.075279
Southern Park Heights,bahigher,,7.546238,8.99791,9.470663,9.23,9.230929,9.482038,9.153271,9.657884,12.893116,
Southern Park Heights,birthwt,87.735849,91.089109,83.333333,81.95122,84.090909,83.42246,85.340314,84.895833,87.837838,79.761905,
Southern Park Heights,caracc,,38.542608,40.198735,,,51.415236,54.953327,61.427281,60.373382,52.544414,48.17826
Southern Park Heights,caslt,,106.142728,90.785908,,,75.429088,85.365854,81.45137,61.050888,60.147546,59.996989
Southern Park Heights,compl,81.3253,70.47,82.09877,76.51007,80.689655,81.034483,78.125,78.571429,,72.815534,72.277228
Southern Park Heights,drop,5.892548,7.8125,4.011887,1.736614,2.044025,2.37691,3.135889,5.050505,,4.618474,1.629328
Southern Park Heights,ebll,0.0,0.0,,,0.0,,,2.506266,,5.952381,
Southern Park Heights,empl,45.4,39.731821,47.331216,45.65239,42.7516,44.846825,45.591859,44.231631,44.796325,50.22579,
Southern Park Heights,farms,87.515924,88.64,80.73,89.303691,,,,,,,
Southern Park Heights,fastfd,,,,,,,,,,3.09,
Southern Park Heights,gunhom,,0.301114,0.677507,0.602228,0.752785,0.301114,0.752785,0.752785,0.677507,0.752785,0.376393
Southern Park Heights,hsaalg,24.035608,21.463415,19.69,24.110672,30.630631,,,,,,
Southern Park Heights,hsabio,40.963855,34.299517,29.81,33.333333,46.979866,,,,,,
Southern Park Heights,hsaeng,31.620553,32.524272,31.17,38.248848,49.295775,,,,,,
Southern Park Heights,hsagov,41.056911,41.37931,,44.144144,59.615385,,,,,,
Southern Park Heights,hsattend,848.0,704.0,664.0,691.0,636.0,589.0,574.0,495.0,,498.0,491.0
Southern Park Heights,hstud,0.467091,0.64,0.93,1.34,1.77,2.0,2.2808,2.197802,,3.004808,3.73599
Southern Park Heights,lesshs,,29.923851,28.04972,27.667942,28.2,24.633156,24.143693,24.040135,23.363791,22.209013,
Southern Park Heights,libcard,,183.604336,187.51882,193.917495,318.804577,350.797952,303.146643,254.140319,257.377296,247.591087,
Southern Park Heights,lifexp,,68.332189,69.235995,69.636968,69.558627,70.106258,69.045758,69.0,68.875338,,
Southern Park Heights,liquor,,0.828064,0.828064,0.677507,0.602228,0.52695,0.602228,0.52695,0.451671,0.451671,
Southern Park Heights,math3,80.864198,72.06,66.13,58.490566,39.877301,,,,,,
Southern Park Heights,math5,51.2,64.08,55.33,50.675676,26.241135,,,,,,
Southern Park Heights,math8,33.783784,29.01,38.41,37.719298,30.28169,,,,,,
Southern Park Heights,mort1_,,14.4435,14.272971,17.22488,15.180266,15.549077,19.743337,17.085427,12.793177,,
Southern Park Heights,narc,,116.681722,152.890696,,,83.258055,65.943993,111.939175,55.706113,27.928335,35.380909
Southern Park Heights,nilf,37.066899,46.166307,35.64184,37.980721,42.4066,40.870359,41.660418,44.410842,44.107337,39.149523,
Southern Park Heights,overd,,,,,,,,,4.742547,8.431195,6.624511
Southern Park Heights,prenatal,52.358491,47.524752,48.095238,40.97561,40.0,37.967914,41.884817,57.8125,58.108108,55.952381,
Southern Park Heights,publart,,,,,,0.451671,0.451671,0.451671,0.451671,0.52695,0.52695
Southern Park Heights,read3,76.54321,66.67,52.0,57.5,50.0,,,,,,
Southern Park Heights,read5,76.0,72.03,69.28,69.127517,56.028369,,,,,,
Southern Park Heights,read8,52.027027,62.31,49.64,73.275862,53.900709,,,,,,
Southern Park Heights,ready,,61.96,79.79,63.157895,,,,,,,
Southern Park Heights,sclemp,87.348912,85.680751,82.690583,80.268199,71.75,55.797101,67.673179,71.816284,76.832845,78.962536,
Southern Park Heights,sclsw,,8.208955,11.54856,9.776675,8.262712,9.114812,7.450583,,,6.656504,7.101219
Southern Park Heights,sped,19.660297,17.084282,17.67,16.736577,,,,,,,
Southern Park Heights,susp,7.79585,9.595119,10.068892,8.039702,,,,,,,
Southern Park Heights,tanf,,14.093298,17.542707,16.031537,13.4933,13.501971,13.666229,12.089356,11.53088,12.647832,
Southern Park Heights,teenbir,78.212291,72.625698,54.003724,35.38175,40.968343,24.208566,39.106145,26.070764,18.621974,20.484171,
Southern Park Heights,termbir,85.377358,91.584158,84.285714,83.902439,86.818182,86.631016,84.293194,84.375,88.513514,84.52381,
Southern Park Heights,unempl,12.083243,13.984881,17.047434,16.366889,14.8418,14.282816,13.401178,11.357527,11.096337,10.624686,
Southern Park Heights,unempr,19.200139,26.034512,26.543308,26.453582,25.77,18.410042,22.970988,20.431191,19.852941,17.460317,
Southern Park Heights,wstud,0.339703,0.36,0.53,0.71,0.71,0.77,0.86,0.75188,,1.5625,1.805729
Southwest Baltimore,Fastfd,,2.180598,,2.348337,,,,,1.901034,,
Southwest Baltimore,aastud,86.1097,84.97,85.06,84.36,84.42,84.1,83.85,82.829828,,82.570694,80.46663
Southwest Baltimore,abse,14.91281,22.027717,17.1063,16.7155,19.4767,21.1388,17.151,23.643725,,31.006865,
Southwest Baltimore,abshs,43.58752,57.838364,52.0635,44.2586,46.62,47.65343,46.845794,62.767296,,61.818182,
Southwest Baltimore,absmd,20.0492,21.745562,20.8075,17.3601,20.4906,21.261,25.4573,30.940171,,41.201717,
Southwest Baltimore,artevnt,,,,,1.00643,1.397819,0.894604,1.341907,0.950517,1.230081,0.0
Southwest Baltimore,bahigher,,9.603228,9.554502,9.514833,9.89,8.577858,8.039885,8.678225,9.198509,8.731402,
Southwest Baltimore,birthwt,87.025316,86.111111,88.461538,86.68942,89.679715,87.681159,87.593985,81.578947,79.906542,82.110092,
Southwest Baltimore,caracc,,46.407604,50.097847,,,96.729103,113.167459,121.162986,109.756779,96.617277,91.305563
Southwest Baltimore,caslt,,173.776908,167.794241,,,136.650825,133.351971,132.904669,109.253564,101.70534,83.757339
Southwest Baltimore,compl,71.71717,80.93,76.23762,74.75728,74.213836,66.863905,70.700637,75.151515,,67.692308,67.763158
Southwest Baltimore,drop,2.991453,5.647517,4.766839,2.787068,3.146853,6.618532,5.490654,5.031447,,6.446281,4.269294
Southwest Baltimore,ebll,5.335968,6.944444,3.716216,5.508475,0.0,8.333333,0.0,0.0,2.439024,1.677852,
Southwest Baltimore,empl,42.875,41.985719,50.859794,47.336993,49.5483,49.728261,49.423527,48.954802,51.271942,47.713415,
Southwest Baltimore,farms,90.934485,90.75,83.29,93.436073,,,,,,,
Southwest Baltimore,fastfd,,,,,,,,,,4.23,
Southwest Baltimore,gunhom,,0.503215,0.447302,0.726866,0.670953,1.341907,1.285994,1.285994,1.509645,1.565558,1.453732
Southwest Baltimore,hsaalg,21.850394,21.246459,20.51,23.028391,32.571429,,,,,,
Southwest Baltimore,hsabio,38.055556,31.372549,34.07,28.571429,54.022989,,,,,,
Southwest Baltimore,hsaeng,27.428571,34.411765,27.24,23.591549,42.857143,,,,,,
Southwest Baltimore,hsagov,46.268657,43.214286,,37.593985,42.857143,,,,,,
Southwest Baltimore,hsattend,1154.0,1027.0,945.0,897.0,858.0,831.0,856.0,795.0,,605.0,609.0
Southwest Baltimore,hstud,2.285424,3.04,3.46,3.94,4.24,4.8321,5.6107,6.347992,,8.74036,10.797613
Southwest Baltimore,lesshs,,31.132027,31.052133,31.43169,31.73,32.610261,33.37226,32.960477,31.66822,32.096711,
Southwest Baltimore,libcard,,205.870841,203.354767,177.299413,296.002237,323.623148,271.176964,228.627341,225.328488,205.926754,
Southwest Baltimore,lifexp,,67.319656,67.848065,68.29387,68.26489,68.030344,67.101826,67.0,66.395194,,
Southwest Baltimore,liquor,,2.516075,2.6279,2.236511,2.124685,2.180598,2.180598,2.1806,2.180598,1.901034,
Southwest Baltimore,math3,71.069182,65.38,65.89,58.677686,32.489451,,,,,,
Southwest Baltimore,math5,74.72119,60.7,61.41,55.416667,33.333333,,,,,,
Southwest Baltimore,math8,22.222222,26.11,31.52,32.110092,19.354839,,,,,,
Southwest Baltimore,mort1_,,14.228799,15.02022,11.735639,11.597938,13.888889,10.316369,9.672619,10.301109,,
Southwest Baltimore,narc,,259.82667,244.11518,,,237.126083,292.367906,423.483366,337.76908,368.632933,204.584848
Southwest Baltimore,nilf,35.24373,43.353084,32.663088,36.935375,34.8511,37.40942,40.911547,42.259887,40.242185,43.465447,
Southwest Baltimore,overd,,,,,,,,,22.421023,26.614481,24.433883
Southwest Baltimore,prenatal,50.0,45.679012,51.183432,41.638225,39.857651,37.318841,41.729323,50.877193,60.747664,55.504587,
Southwest Baltimore,publart,,,,,,1.453732,1.453732,1.453732,1.453732,1.453732,1.453732
Southwest Baltimore,read3,68.867925,65.25,55.04,49.173554,44.239631,,,,,,
Southwest Baltimore,read5,80.297398,74.0,67.92,65.975104,76.446281,,,,,,
Southwest Baltimore,read8,42.460317,60.0,48.09,54.672897,51.595745,,,,,,
Southwest Baltimore,ready,,56.12,68.0,69.127517,,,,,,,
Southwest Baltimore,sclemp,84.732143,79.063361,88.835419,87.621832,89.873418,75.029727,90.542245,88.875,87.5467,83.307332,
Southwest Baltimore,sclsw,,10.409889,11.52416,11.18999,11.202965,9.922123,9.818679,,,6.400701,3.950954
Southwest Baltimore,sped,20.162519,19.297267,18.46,18.093607,,,,,,,
Southwest Baltimore,susp,9.763725,10.591049,9.97592,8.891143,,,,,,,
Southwest Baltimore,tanf,,19.722368,23.520168,21.529597,22.6581,19.14615,17.46988,14.903091,12.15296,13.698271,
Southwest Baltimore,teenbir,82.352941,75.816993,66.666667,60.130719,35.294118,37.908497,26.143791,37.908497,37.908497,39.215686,
Southwest Baltimore,termbir,85.759494,85.493827,86.390533,89.761092,87.188612,82.971014,87.969925,81.578947,84.579439,85.321101,
Southwest Baltimore,unempl,16.089721,14.661197,17.032117,15.727632,15.6007,12.862319,9.935147,8.785311,8.485873,8.821138,
Southwest Baltimore,unempr,24.846584,25.881722,25.293879,24.938913,23.9462,15.938938,16.814024,15.215264,14.20044,15.603092,
Southwest Baltimore,wstud,9.116303,10.29,9.6,10.02,9.7,9.53,9.1,9.101338,,8.586118,8.681498
The Waverlies,Fastfd,,0.644912,,1.547788,,,,,1.289823,,
The Waverlies,aastud,95.09202,93.08,93.6,92.83,92.31,92.12,90.4,87.932844,,85.939258,84.558824
The Waverlies,abse,10.53763,20.436508,13.617,17.3423,13.3333,15.6716,14.5315,16.985646,,23.989218,
The Waverlies,abshs,39.74359,43.192488,38.2278,37.9135,38.0952,37.741935,36.754967,50.859107,,52.076677,
The Waverlies,absmd,13.02817,19.434629,13.1086,8.0153,15.1751,15.4982,15.7706,22.131148,,22.926829,
The Waverlies,artevnt,,,,,1.160841,0.902876,0.902876,1.160841,0.902876,1.031859,0.0
The Waverlies,bahigher,,22.813346,21.425933,23.53499,24.09,22.745649,23.120986,25.080769,26.525573,28.553459,
The Waverlies,birthwt,83.760684,92.792793,87.619048,88.505747,90.825688,88.372093,87.962963,86.666667,86.585366,93.684211,
The Waverlies,caracc,,64.878112,55.720366,,,98.284535,83.580549,73.519928,64.749129,65.265059,49.916161
The Waverlies,caslt,,95.575906,104.733651,,,67.199794,79.969044,68.489617,59.976783,51.205985,37.404876
The Waverlies,compl,75.5814,82.52,77.64706,78.82353,78.75,81.012658,76.623377,75.438596,,79.032258,80.0
The Waverlies,drop,2.991453,3.286385,4.239401,3.053435,4.481793,3.870968,2.317881,3.436426,,3.514377,1.865672
The Waverlies,ebll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
The Waverlies,empl,62.8,62.195498,65.80705,66.71085,63.1272,60.926784,60.500463,62.393627,62.155576,66.225558,
